date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8a8.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-ithaca-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8a9.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-ithaca-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8aa.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-ithaca-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8ab.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-ithaca-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8ac.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8ad.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8ae.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8af.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8b0.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8b1.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8b2.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8b3.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8b4.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8b5.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8b6.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-cortland-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8b7.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8b8.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8b9.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8ba.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8bb.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8bc.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8bd.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8be.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8bf.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8c0.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8c1.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-waterloo-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8c2.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8c3.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8c4.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8c5.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8c6.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8c7.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8c8.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8c9.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8ca.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8cb.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8cc.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-north-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8cd.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8ce.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8cf.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8d0.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8d1.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8d2.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8d3.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8d4.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8d5.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8d6.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8d7.delayed	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgages/commercial-mortgages-in-east-syracuse-new-york)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8d8.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8d9.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8da.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8db.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8dc.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8dd.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8de.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8df.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8e0.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8e1.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	53024/53024	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2016:01:32%20GMT	https://www.beginnings.com/contact-mark-kenjerska	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/contact-mark-kenjerska.html	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8e3.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/mark-kenjerska)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8e4.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8e5.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8e6.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8e7.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8e8.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8e9.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8ea.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8eb.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8ec.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8ed.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	52994/52994	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2016:01:32%20GMT	https://www.beginnings.com/contact-philip-shay	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/contact-philip-shay.html	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8ef.delayed	(from https://www.beginnings.com/business/resources/meet-the-business-team/philip-shay)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.8f0.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.8f1.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.8f2.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.8f3.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.8f4.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking.8f5.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud.8f6.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal.8f7.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance.8f8.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:31	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8f9.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
09:01:36	972763/972763	---M--	200	added ('OK')	application/pdf	date:Thu,%2031%20Jul%202025%2016:01:32%20GMT	https://www.beginnings.com/docs/default-source/commercial-mortgage-docs/environmental-questionnaire.pdf?sfvrsn=47f1126_3	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/docs/default-source/commercial-mortgage-docs/Environmental-Questionnaire581b.pdf	(from https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-application)
09:01:36	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.8fb.delayed	(from https://www.beginnings.com/personal/resources/about-digital-mobile-banking/virtual-teller-machine)
